Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	HOST	Instrument	Lat_Lon	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	Sample_Prefix	SRA Study	create_date	version
SRR5098575	AMPLICON	600	19848000	PRJNA356769	SAMN06126767	Metagenome or environmental	10415301	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415363	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160967330_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160967330_1_ITS2	160967330_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098576	AMPLICON	600	5143200	PRJNA356769	SAMN06126625	Metagenome or environmental	2621796	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415364	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159268001_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159268001_2_ITS2	159268001_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098577	AMPLICON	600	7884600	PRJNA356769	SAMN06126941	Metagenome or environmental	3981359	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"gs,ncbi,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415365	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	970836795_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	970836795_1_ITS2	970836795_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098578	AMPLICON	600	4207200	PRJNA356769	SAMN06126658	Metagenome or environmental	2121861	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415366	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159632143_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159632143_1_ITS2	159632143_1_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098579	AMPLICON	600	14359200	PRJNA356769	SAMN06126633	Metagenome or environmental	7108414	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,fastq,run.zq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415367	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159369152_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159369152_1_ITS2	159369152_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098580	AMPLICON	600	112200	PRJNA356769	SAMN06126756	Metagenome or environmental	126092	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415368	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160866180_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160866180_2_ITS2	160866180_2_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098581	AMPLICON	600	16116000	PRJNA356769	SAMN06126940	Metagenome or environmental	8087018	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,s3,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415369	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	964271349_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	964271349_1_ITS2	964271349_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098582	AMPLICON	600	40118400	PRJNA356769	SAMN06126552	Metagenome or environmental	19890235	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415370	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158155345_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158155345_1_ITS2	158155345_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098583	AMPLICON	600	20174400	PRJNA356769	SAMN06126654	Metagenome or environmental	9968961	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415371	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159591683_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159591683_1_ITS2	159591683_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098584	AMPLICON	600	15714600	PRJNA356769	SAMN06126760	Metagenome or environmental	7384640	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415372	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160906640_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160906640_1_ITS2	160906640_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098585	AMPLICON	545	1882975	PRJNA356769	SAMN06126938	Metagenome or environmental	951379	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415373	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	937495960_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	937495960_3_18S	937495960_3_18S	SRP094940	2016-12-12T10:07:00Z	1
SRR5098586	AMPLICON	600	13452600	PRJNA356769	SAMN06126698	Metagenome or environmental	6343185	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,sra,run.zq"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415374	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160259276_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160259276_1_ITS2	160259276_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098587	AMPLICON	545	11217190	PRJNA356769	SAMN06126754	Metagenome or environmental	5363848	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415375	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160866180_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160866180_1_18S	160866180_1_18S	SRP094940	2016-12-12T10:08:00Z	1
SRR5098588	AMPLICON	500	15838000	PRJNA356769	SAMN06126867	Metagenome or environmental	6913850	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415376	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	528503860_1_ITS2-00000000-AGCWJ.Ayvaz.p255	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	528503860_1_ITS2	528503860_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098589	AMPLICON	600	17753400	PRJNA356769	SAMN06126933	Metagenome or environmental	8595793	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415377	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	937415040_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	937415040_2_ITS2	937415040_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098590	AMPLICON	600	49132800	PRJNA356769	SAMN06126781	Metagenome or environmental	17718200	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415378	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161230322_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161230322_1_ITS2	161230322_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098591	AMPLICON	600	8416200	PRJNA356769	SAMN06126942	Metagenome or environmental	4316258	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415379	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	970836795_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	970836795_2_ITS2	970836795_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098592	AMPLICON	600	1792800	PRJNA356769	SAMN06126638	Metagenome or environmental	1017367	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"s3,ncbi,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415380	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159389382_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159389382_3_ITS2	159389382_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098593	AMPLICON	600	25816200	PRJNA356769	SAMN06126915	Metagenome or environmental	13688305	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415381	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	838529239_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	838529239_2_ITS2	838529239_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098594	AMPLICON	600	2991000	PRJNA356769	SAMN06126571	Metagenome or environmental	1552330	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415382	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158418336_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158418336_2_ITS2	158418336_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098595	AMPLICON	600	22458600	PRJNA356769	SAMN06126827	Metagenome or environmental	12173288	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,sra,fastq"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415383	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	257905678_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	257905678_3_ITS2	257905678_3_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098596	AMPLICON	600	9498600	PRJNA356769	SAMN06126713	Metagenome or environmental	4737883	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415384	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160400887_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160400887_1_ITS2	160400887_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098597	AMPLICON	600	16005000	PRJNA356769	SAMN06126652	Metagenome or environmental	8038715	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415385	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159571453_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159571453_1_ITS2	159571453_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098598	AMPLICON	600	32286600	PRJNA356769	SAMN06126673	Metagenome or environmental	16123217	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415386	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159915365_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159915365_1_ITS2	159915365_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098599	AMPLICON	600	15117600	PRJNA356769	SAMN06126645	Metagenome or environmental	7638614	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415387	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159490532_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159490532_2_ITS2	159490532_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098600	AMPLICON	600	24681000	PRJNA356769	SAMN06126931	Metagenome or environmental	12273515	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,sra,run.zq"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415388	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	920125525_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	920125525_2_ITS2	920125525_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098601	AMPLICON	600	27286200	PRJNA356769	SAMN06126727	Metagenome or environmental	14473258	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415389	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160582958_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160582958_1_ITS2	160582958_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098602	AMPLICON	600	34561200	PRJNA356769	SAMN06126644	Metagenome or environmental	17205930	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX2415390	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159490532_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159490532_1_ITS2	159490532_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098603	AMPLICON	600	9735000	PRJNA356769	SAMN06126590	Metagenome or environmental	5282605	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415391	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158883629_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158883629_1_ITS2	158883629_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098604	AMPLICON	600	28089600	PRJNA356769	SAMN06126832	Metagenome or environmental	14002627	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415392	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	295137534_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	295137534_1_ITS2	295137534_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098605	AMPLICON	600	11753400	PRJNA356769	SAMN06126794	Metagenome or environmental	6315073	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415393	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161351702_2_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161351702_2_ITS2	161351702_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098606	AMPLICON	600	1299600	PRJNA356769	SAMN06126787	Metagenome or environmental	782829	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415394	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161311242_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161311242_3_ITS2	161311242_3_ITS2	SRP094940	2016-12-12T10:07:00Z	1
SRR5098607	AMPLICON	600	180172200	PRJNA356769	SAMN06126917	Metagenome or environmental	96076957	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415395	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	838529239_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	838529239_3_ITS2	838529239_3_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098608	AMPLICON	545	16715150	PRJNA356769	SAMN06126878	Metagenome or environmental	7843440	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415396	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	604812005_1_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	604812005_1_18S	604812005_1_18S	SRP094940	2016-12-12T10:08:00Z	1
SRR5098609	AMPLICON	600	5230800	PRJNA356769	SAMN06126843	Metagenome or environmental	2851970	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"gs,ncbi,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415397	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	368533040_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	368533040_3_ITS2	368533040_3_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098610	AMPLICON	600	35614800	PRJNA356769	SAMN06126778	Metagenome or environmental	17975633	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,sra,fastq"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415398	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161028021_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161028021_1_ITS2	161028021_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098611	AMPLICON	600	8956800	PRJNA356769	SAMN06126683	Metagenome or environmental	4862995	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"fastq,run.zq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415399	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160056975_3_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160056975_3_ITS2	160056975_3_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098612	AMPLICON	545	50735140	PRJNA356769	SAMN06126805	Metagenome or environmental	24648693	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,fastq,run.zq"	"gs,ncbi,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX2415400	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	161473083_3_18S.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	161473083_3_18S	161473083_3_18S	SRP094940	2016-12-12T10:08:00Z	1
SRR5098613	AMPLICON	600	3870000	PRJNA356769	SAMN06126714	Metagenome or environmental	1965619	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2010	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX2415401	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160400887_2_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160400887_2_ITS2	160400887_2_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098614	AMPLICON	600	48924000	PRJNA356769	SAMN06126546	Metagenome or environmental	24343729	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"gs,s3,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX2415402	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	158013734_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	158013734_1_ITS2	158013734_1_ITS2	SRP094940	2016-12-12T10:08:00Z	1
SRR5098668	AMPLICON	600	16086000	PRJNA356769	SAMN06126691	Metagenome or environmental	8547076	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX2415458	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	160178356_1_ITS2-00000000-APKA1.Ayvaz	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	160178356_1_ITS2	160178356_1_ITS2	SRP094940	2016-12-12T10:15:00Z	1
SRR5098669	AMPLICON	600	15315600	PRJNA356769	SAMN06126603	Metagenome or environmental	7722119	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	2009	public	"run.zq,fastq,sra"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX2415459	USA	North America	"USA: Houston\, Texas"	Homo sapiens	Illumina MiSeq	29.7104 N 95.3962 W	159005010_1_ITS2-00000000-AGBB2.Ayvaz.p240	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2017-12-04T00:00:00Z	159005010_1_ITS2	159005010_1_ITS2	SRP094940	2016-12-12T10:15:00Z	1
